SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes
SP18,G5,P17,02-08-2021 00:00,8057,106,310
SP06,G5,P09,02-08-2021 00:00,10150,10,1015
SP24,G5,P21,03-08-2021 00:00,4550,41,253
SP13,G5,P07,03-08-2021 00:00,7945,101,346
SP16,G5,P03,04-08-2021 00:00,2779,102,155
SP12,G5,P04,05-08-2021 00:00,17843,91,1190
SP17,G5,P14,05-08-2021 00:00,7301,4,812
SP06,G5,P12,05-08-2021 00:00,1708,65,122
SP25,G5,P10,06-08-2021 00:00,3668,248,142
SP09,G5,P01,06-08-2021 00:00,5075,53,203
SP14,G5,P15,06-08-2021 00:00,4774,147,597
SP06,G5,P08,09-08-2021 00:00,15813,158,753
SP23,G5,P10,09-08-2021 00:00,9009,262,361
SP17,G5,P10,09-08-2021 00:00,7112,180,264
SP16,G5,P09,09-08-2021 00:00,882,158,126
SP10,G5,P06,09-08-2021 00:00,7833,184,603
SP03,G5,P20,10-08-2021 00:00,9562,379,456
SP01,G5,P22,11-08-2021 00:00,11018,126,501
SP23,G5,P01,12-08-2021 00:00,5243,30,228
SP23,G5,P15,16-08-2021 00:00,777,360,52
SP08,G5,P20,16-08-2021 00:00,672,190,42
SP07,G5,P09,16-08-2021 00:00,5201,107,401
SP22,G5,P21,16-08-2021 00:00,2457,245,176
SP12,G5,P15,17-08-2021 00:00,2240,32,249
SP04,G5,P01,17-08-2021 00:00,1568,30,61
SP02,G5,P14,18-08-2021 00:00,12908,106,1174
SP14,G5,P21,18-08-2021 00:00,14672,122,816
SP24,G5,P22,18-08-2021 00:00,1631,43,86
SP25,G5,P13,18-08-2021 00:00,3451,21,165
SP25,G5,P07,18-08-2021 00:00,4634,25,172
SP25,G5,P02,19-08-2021 00:00,7217,13,602
SP07,G5,P15,19-08-2021 00:00,8386,7,560
SP18,G5,P10,19-08-2021 00:00,11795,204,492
SP25,G5,P19,19-08-2021 00:00,2891,32,207
SP25,G5,P06,20-08-2021 00:00,2856,199,179
SP01,G5,P15,20-08-2021 00:00,1729,326,217
SP23,G5,P22,20-08-2021 00:00,616,103,27
SP07,G5,P04,20-08-2021 00:00,11060,139,692
SP25,G5,P14,23-08-2021 00:00,6314,106,451
SP25,G5,P05,23-08-2021 00:00,1918,107,113
SP13,G5,P04,24-08-2021 00:00,1120,22,63
SP03,G5,P05,24-08-2021 00:00,770,4,52
SP01,G5,P04,24-08-2021 00:00,1211,224,58
SP09,G5,P16,24-08-2021 00:00,1666,126,54
SP02,G5,P03,26-08-2021 00:00,5285,86,265
SP08,G5,P15,26-08-2021 00:00,945,175,63
SP14,G5,P17,27-08-2021 00:00,525,18,21
SP21,G5,P13,27-08-2021 00:00,784,20,42
SP15,G5,P12,30-08-2021 00:00,7392,184,740
SP04,G5,P18,31-08-2021 00:00,9303,77,333
SP20,G5,P01,31-08-2021 00:00,13370,265,432
SP17,G5,P04,31-08-2021 00:00,2275,56,120
SP04,G5,P02,31-08-2021 00:00,11326,243,944
SP15,G5,P16,02-09-2021 00:00,5796,137,207
SP21,G5,P05,02-09-2021 00:00,20181,414,1010
SP08,G5,P12,02-09-2021 00:00,6272,198,571
SP02,G5,P20,03-09-2021 00:00,11704,129,836
SP05,G5,P06,03-09-2021 00:00,7392,189,528
SP14,G5,P08,08-09-2021 00:00,2912,285,133
SP06,G5,P18,08-09-2021 00:00,182,140,7
SP08,G5,P13,08-09-2021 00:00,1813,490,96
SP18,G5,P01,09-09-2021 00:00,1526,94,64
SP01,G5,P10,10-09-2021 00:00,5068,110,242
SP15,G5,P08,10-09-2021 00:00,9128,419,508
SP04,G5,P08,10-09-2021 00:00,1540,109,74
SP18,G5,P11,10-09-2021 00:00,14728,125,476
SP09,G5,P17,13-09-2021 00:00,3962,64,159
SP11,G5,P21,13-09-2021 00:00,12019,111,752
SP16,G5,P10,13-09-2021 00:00,12439,160,622
SP07,G5,P05,15-09-2021 00:00,959,160,57
SP04,G5,P12,15-09-2021 00:00,12915,160,1175
SP04,G5,P07,17-09-2021 00:00,8862,342,370
SP21,G5,P17,20-09-2021 00:00,3241,178,116
SP22,G5,P20,21-09-2021 00:00,5761,224,339
SP22,G5,P18,21-09-2021 00:00,5327,14,214
SP21,G5,P18,21-09-2021 00:00,12929,20,418
SP07,G5,P22,21-09-2021 00:00,6482,12,260
SP03,G5,P09,22-09-2021 00:00,3080,97,257
SP05,G5,P03,23-09-2021 00:00,574,360,25
SP03,G5,P13,24-09-2021 00:00,9884,77,430
SP04,G5,P11,24-09-2021 00:00,3731,18,150
SP05,G5,P17,24-09-2021 00:00,6727,194,293
SP22,G5,P22,24-09-2021 00:00,91,78,5
SP19,G5,P04,24-09-2021 00:00,5033,97,360
SP15,G5,P19,24-09-2021 00:00,2184,199,182
SP17,G5,P15,24-09-2021 00:00,5061,217,390
SP19,G5,P12,27-09-2021 00:00,15526,47,1195
SP13,G5,P21,27-09-2021 00:00,2723,194,144
SP20,G5,P16,28-09-2021 00:00,13349,208,431
SP09,G5,P04,28-09-2021 00:00,994,42,50
SP16,G5,P12,28-09-2021 00:00,3206,473,321
SP21,G5,P16,29-09-2021 00:00,1904,205,71
SP10,G5,P03,29-09-2021 00:00,3766,252,210
SP15,G5,P11,29-09-2021 00:00,13083,337,437
SP06,G5,P17,29-09-2021 00:00,2163,195,91
SP06,G5,P07,29-09-2021 00:00,7959,59,295
SP10,G5,P12,29-09-2021 00:00,10829,30,722
SP18,G5,P06,30-09-2021 00:00,4312,100,240
SP25,G5,P04,01-10-2021 00:00,1890,84,119
SP05,G5,P10,01-10-2021 00:00,11214,140,534
SP13,G5,P22,01-10-2021 00:00,12460,127,656
SP18,G5,P21,06-10-2021 00:00,3101,526,141
SP25,G5,P22,06-10-2021 00:00,1162,265,56
SP24,G5,P11,06-10-2021 00:00,8960,85,299
SP16,G5,P13,08-10-2021 00:00,2968,42,186
SP10,G5,P14,08-10-2021 00:00,7602,229,845
SP11,G5,P03,11-10-2021 00:00,10612,54,590
SP10,G5,P10,11-10-2021 00:00,3822,280,160
SP06,G5,P10,11-10-2021 00:00,1120,121,56
SP19,G5,P01,11-10-2021 00:00,294,20,11
SP22,G5,P06,12-10-2021 00:00,5663,231,334
SP23,G5,P16,12-10-2021 00:00,10689,83,428
SP07,G5,P07,12-10-2021 00:00,2408,103,84
SP10,G5,P19,12-10-2021 00:00,140,419,20
SP05,G5,P18,14-10-2021 00:00,5754,335,206
SP20,G5,P20,18-10-2021 00:00,1106,160,74
SP01,G5,P17,18-10-2021 00:00,3129,299,105
SP14,G5,P13,18-10-2021 00:00,7077,136,373
SP05,G5,P02,18-10-2021 00:00,392,51,27
SP12,G5,P19,19-10-2021 00:00,9506,137,951
SP24,G5,P13,19-10-2021 00:00,6608,79,276
SP18,G5,P12,19-10-2021 00:00,5425,18,453
SP24,G5,P18,19-10-2021 00:00,5236,496,202
SP05,G5,P21,19-10-2021 00:00,7819,186,489
SP14,G5,P06,19-10-2021 00:00,19824,45,1167
SP09,G5,P07,20-10-2021 00:00,8253,74,331
SP11,G5,P02,20-10-2021 00:00,1253,24,90
SP19,G5,P20,21-10-2021 00:00,2156,292,154
SP06,G5,P21,21-10-2021 00:00,6482,257,342
SP10,G5,P09,21-10-2021 00:00,8295,405,1383
SP25,G5,P21,22-10-2021 00:00,1218,310,77
SP19,G5,P16,25-10-2021 00:00,3353,245,112
SP13,G5,P01,25-10-2021 00:00,3367,6,117
SP01,G5,P06,25-10-2021 00:00,4011,65,236
SP03,G5,P03,25-10-2021 00:00,2583,193,152
SP04,G5,P20,25-10-2021 00:00,6587,170,330
SP12,G5,P05,25-10-2021 00:00,5124,206,285
SP21,G5,P09,25-10-2021 00:00,7217,219,722
SP25,G5,P12,26-10-2021 00:00,1274,209,116
SP12,G5,P13,27-10-2021 00:00,8393,100,365
SP22,G5,P11,27-10-2021 00:00,1519,76,57
SP11,G5,P17,28-10-2021 00:00,2639,23,91
SP23,G5,P11,29-10-2021 00:00,2583,127,100
SP24,G5,P15,01-11-2021 00:00,3199,212,267
SP10,G5,P21,01-11-2021 00:00,11508,141,822
SP23,G5,P19,01-11-2021 00:00,483,213,38
SP02,G5,P22,02-11-2021 00:00,1708,455,78
SP10,G5,P04,02-11-2021 00:00,2646,298,133
SP05,G5,P15,02-11-2021 00:00,665,8,48
SP02,G5,P12,03-11-2021 00:00,5586,142,430
SP02,G5,P09,04-11-2021 00:00,12474,298,1560
SP24,G5,P08,04-11-2021 00:00,20608,10,1145
SP03,G5,P04,04-11-2021 00:00,5873,28,392
SP11,G5,P01,05-11-2021 00:00,952,500,42
SP06,G5,P20,05-11-2021 00:00,2198,292,170
SP16,G5,P16,05-11-2021 00:00,10304,124,356
SP12,G5,P07,05-11-2021 00:00,6489,117,260
SP18,G5,P09,08-11-2021 00:00,15883,160,1444
SP02,G5,P19,08-11-2021 00:00,4242,10,327
SP07,G5,P08,09-11-2021 00:00,413,145,19
SP12,G5,P14,09-11-2021 00:00,4550,57,380
SP03,G5,P12,09-11-2021 00:00,1218,167,102
SP16,G5,P22,09-11-2021 00:00,5488,39,262
SP01,G5,P14,10-11-2021 00:00,1820,297,203
SP07,G5,P01,11-11-2021 00:00,9044,180,312
SP12,G5,P21,11-11-2021 00:00,8015,136,422
SP10,G5,P08,11-11-2021 00:00,2037,9,108
SP04,G5,P13,11-11-2021 00:00,12012,124,546
SP14,G5,P20,11-11-2021 00:00,6979,59,499
SP06,G5,P22,11-11-2021 00:00,14406,48,759
SP16,G5,P01,15-11-2021 00:00,4725,104,197
SP08,G5,P09,15-11-2021 00:00,8043,20,1006
SP11,G5,P11,15-11-2021 00:00,1981,117,80
SP10,G5,P18,15-11-2021 00:00,1890,483,66
SP21,G5,P03,16-11-2021 00:00,4760,199,207
SP18,G5,P13,16-11-2021 00:00,2373,83,140
SP19,G5,P08,16-11-2021 00:00,2156,171,98
SP14,G5,P09,17-11-2021 00:00,7700,231,963
SP22,G5,P07,18-11-2021 00:00,3367,330,154
SP11,G5,P05,18-11-2021 00:00,13832,71,814
SP25,G5,P09,18-11-2021 00:00,8134,46,814
SP17,G5,P07,23-11-2021 00:00,4928,141,215
SP20,G5,P05,23-11-2021 00:00,1687,16,106
SP14,G5,P18,23-11-2021 00:00,3738,335,139
SP22,G5,P05,23-11-2021 00:00,10997,9,647
SP17,G5,P06,23-11-2021 00:00,13958,188,997
SP24,G5,P16,24-11-2021 00:00,3801,233,132
SP06,G5,P14,25-11-2021 00:00,5656,20,566
SP14,G5,P12,25-11-2021 00:00,1785,124,149
SP23,G5,P08,26-11-2021 00:00,2618,117,146
SP24,G5,P12,26-11-2021 00:00,8120,342,625
SP11,G5,P10,29-11-2021 00:00,1400,116,54
SP23,G5,P06,29-11-2021 00:00,903,257,57
SP10,G5,P02,29-11-2021 00:00,3500,391,270
SP09,G5,P12,29-11-2021 00:00,14007,400,1274
SP16,G5,P02,30-11-2021 00:00,5866,219,652
SP21,G5,P20,30-11-2021 00:00,8540,149,657
SP13,G5,P11,30-11-2021 00:00,2310,76,83
SP14,G5,P11,01-12-2021 00:00,2156,309,77
SP06,G5,P02,01-12-2021 00:00,3808,262,381
SP03,G5,P14,02-12-2021 00:00,5474,13,498
SP16,G5,P07,03-12-2021 00:00,2009,64,78
SP14,G5,P19,06-12-2021 00:00,8946,122,814
SP03,G5,P16,06-12-2021 00:00,2947,359,96
SP03,G5,P06,07-12-2021 00:00,420,120,27
SP13,G5,P15,07-12-2021 00:00,1638,254,126
SP19,G5,P03,07-12-2021 00:00,5663,225,334
SP11,G5,P20,07-12-2021 00:00,343,52,21
SP14,G5,P04,07-12-2021 00:00,7889,24,416
SP17,G5,P05,08-12-2021 00:00,175,177,9
SP15,G5,P13,08-12-2021 00:00,2156,184,120
SP03,G5,P02,08-12-2021 00:00,2317,10,194
SP09,G5,P14,09-12-2021 00:00,9002,1,901
SP22,G5,P17,10-12-2021 00:00,5418,186,247
SP16,G5,P08,13-12-2021 00:00,5327,201,222
SP17,G5,P02,13-12-2021 00:00,6300,29,630
SP15,G5,P20,14-12-2021 00:00,15204,433,951
SP13,G5,P18,14-12-2021 00:00,14616,100,563
SP05,G5,P20,14-12-2021 00:00,8274,17,518
SP15,G5,P03,15-12-2021 00:00,9338,48,406
SP09,G5,P06,15-12-2021 00:00,2695,168,180
SP12,G5,P03,15-12-2021 00:00,5026,340,315
SP08,G5,P01,15-12-2021 00:00,3073,299,106
SP07,G5,P10,16-12-2021 00:00,1323,111,56
SP15,G5,P15,16-12-2021 00:00,2863,90,205
SP16,G5,P06,17-12-2021 00:00,5131,278,257
SP15,G5,P21,17-12-2021 00:00,3283,455,219
SP23,G5,P14,17-12-2021 00:00,7007,58,637
SP02,G5,P13,20-12-2021 00:00,14343,285,755
SP18,G5,P07,21-12-2021 00:00,1218,93,46
SP04,G5,P03,21-12-2021 00:00,5509,16,276
SP25,G5,P11,22-12-2021 00:00,4487,162,167
SP14,G5,P05,22-12-2021 00:00,7259,345,519
SP22,G5,P13,23-12-2021 00:00,490,217,22
SP06,G5,P01,23-12-2021 00:00,19789,35,683
SP19,G5,P06,23-12-2021 00:00,5012,146,295
SP12,G5,P01,23-12-2021 00:00,861,22,31
SP13,G5,P09,23-12-2021 00:00,4333,127,723
SP04,G5,P09,23-12-2021 00:00,889,31,127
SP05,G5,P16,23-12-2021 00:00,5642,6,189
SP11,G5,P22,24-12-2021 00:00,644,420,27
SP01,G5,P21,24-12-2021 00:00,5642,7,314
SP22,G5,P10,24-12-2021 00:00,3584,333,171
SP24,G5,P01,24-12-2021 00:00,4613,211,171
SP19,G5,P09,24-12-2021 00:00,49,306,4
SP15,G5,P06,24-12-2021 00:00,0,285,0
SP23,G5,P13,24-12-2021 00:00,3052,64,161
SP21,G5,P19,27-12-2021 00:00,1470,213,164
SP22,G5,P14,28-12-2021 00:00,245,179,25
SP25,G5,P01,28-12-2021 00:00,14189,92,568
SP25,G5,P16,28-12-2021 00:00,3528,134,147
SP06,G5,P19,29-12-2021 00:00,8365,217,761
SP05,G5,P05,29-12-2021 00:00,7413,8,391
SP02,G5,P09,21-01-2022 00:00,5649,151,354
SP24,G5,P15,03-01-2022 00:00,8701,360,363
SP10,G5,P07,20-01-2022 00:00,8113,73,1353
SP12,G5,P04,03-01-2022 00:00,13048,154,653
SP14,G5,P10,25-01-2022 00:00,4900,167,700
SP22,G5,P08,11-01-2022 00:00,13139,371,939
SP02,G5,P15,10-01-2022 00:00,9779,83,426
SP22,G5,P13,18-01-2022 00:00,812,147,116
SP08,G5,P21,06-01-2022 00:00,5607,136,330
SP02,G5,P21,14-01-2022 00:00,3710,120,196
SP19,G5,P13,07-01-2022 00:00,6853,107,1143
SP02,G5,P20,10-01-2022 00:00,994,93,67
SP16,G5,P01,18-01-2022 00:00,11564,13,771
SP18,G5,P21,07-01-2022 00:00,9905,175,472
SP23,G5,P15,11-01-2022 00:00,2142,88,98
SP19,G5,P12,14-01-2022 00:00,182,189,19
SP05,G5,P12,27-01-2022 00:00,1897,445,211
SP06,G5,P11,24-01-2022 00:00,1113,258,70
SP09,G5,P18,11-01-2022 00:00,6699,185,609
SP06,G5,P01,14-01-2022 00:00,7189,359,423
SP25,G5,P22,25-01-2022 00:00,5334,184,411
SP25,G5,P04,25-01-2022 00:00,3248,74,155
SP10,G5,P01,11-01-2022 00:00,5670,113,405
SP10,G5,P22,11-01-2022 00:00,5922,169,423
SP11,G5,P10,26-01-2022 00:00,10115,51,1265
SP16,G5,P06,05-01-2022 00:00,6643,65,739
SP19,G5,P16,24-01-2022 00:00,350,229,25
SP09,G5,P02,17-01-2022 00:00,4816,15,186
SP03,G5,P18,06-01-2022 00:00,6727,330,673
SP15,G5,P07,04-01-2022 00:00,15372,215,3075
SP16,G5,P08,10-01-2022 00:00,4039,182,337
SP13,G5,P04,25-01-2022 00:00,9156,375,509
SP21,G5,P10,27-01-2022 00:00,4809,28,802
SP09,G5,P14,18-01-2022 00:00,4928,71,704
SP01,G5,P16,03-01-2022 00:00,9394,222,627
SP14,G5,P09,13-01-2022 00:00,5152,100,304
SP03,G5,P05,03-01-2022 00:00,7112,58,285
SP09,G5,P11,07-01-2022 00:00,3682,331,217
SP04,G5,P14,14-01-2022 00:00,3220,65,537
SP04,G5,P17,26-01-2022 00:00,14266,74,1427
SP20,G5,P18,07-01-2022 00:00,1491,29,136
SP13,G5,P16,18-01-2022 00:00,1379,46,99
SP20,G5,P08,04-01-2022 00:00,2373,342,159
SP04,G5,P21,12-01-2022 00:00,3920,270,207
SP08,G5,P17,05-01-2022 00:00,1316,351,147
SP01,G5,P11,05-01-2022 00:00,6909,166,407
SP13,G5,P02,14-01-2022 00:00,4466,2,187
SP10,G5,P05,10-01-2022 00:00,5670,216,237
SP11,G5,P19,18-01-2022 00:00,10465,142,551
SP22,G5,P09,13-01-2022 00:00,13916,152,928
SP02,G5,P04,11-01-2022 00:00,17773,67,988
SP03,G5,P09,25-01-2022 00:00,3801,173,212
SP25,G5,P17,18-01-2022 00:00,1246,24,156
SP20,G5,P10,11-01-2022 00:00,14105,133,2015
SP18,G5,P18,25-01-2022 00:00,469,151,47
SP22,G5,P03,13-01-2022 00:00,4711,204,182
SP15,G5,P05,12-01-2022 00:00,1477,60,68
SP22,G5,P12,11-01-2022 00:00,2639,135,240
SP05,G5,P14,28-01-2022 00:00,378,113,54
SP20,G5,P04,26-01-2022 00:00,10633,25,507
SP13,G5,P19,13-01-2022 00:00,7882,209,415
SP17,G5,P22,21-01-2022 00:00,5243,35,437
SP22,G5,P06,05-01-2022 00:00,6769,196,565
SP10,G5,P21,07-01-2022 00:00,10318,38,516
SP15,G5,P21,21-01-2022 00:00,6797,153,324
SP13,G5,P10,07-01-2022 00:00,11907,186,1323
SP12,G5,P13,25-01-2022 00:00,6580,15,1316
SP23,G5,P17,14-01-2022 00:00,7847,3,654
SP08,G5,P09,13-01-2022 00:00,924,27,66
SP14,G5,P08,12-01-2022 00:00,15302,258,1392
SP12,G5,P19,25-01-2022 00:00,9457,12,412
SP25,G5,P15,07-01-2022 00:00,182,210,9
SP23,G5,P16,07-01-2022 00:00,9527,384,794
SP24,G5,P16,19-01-2022 00:00,4872,293,325
SP14,G5,P19,07-01-2022 00:00,13209,26,629
SP17,G5,P05,18-01-2022 00:00,11746,85,511
SP15,G5,P10,03-01-2022 00:00,8862,182,1477
SP03,G5,P22,02-06-2021 00:00,24633,39,986
SP01,G5,P07,17-05-2021 00:00,8456,347,368
SP12,G5,P14,06-12-2021 00:00,3654,53,522
SP23,G5,P12,10-11-2021 00:00,4984,103,227
SP10,G5,P08,25-08-2021 00:00,49,143,4
SP06,G5,P17,15-02-2021 00:00,9030,61,695
SP03,G5,P21,24-02-2021 00:00,7224,22,452
SP10,G5,P03,22-02-2022 00:00,5439,244,495
SP17,G5,P11,25-05-2021 00:00,9912,15,451
SP03,G5,P02,22-12-2021 00:00,7917,233,317
SP07,G5,P10,17-12-2021 00:00,8155,394,408
SP21,G5,P01,20-12-2021 00:00,4235,120,385
SP10,G5,P12,19-11-2021 00:00,12236,254,557
SP01,G5,P01,16-08-2021 00:00,6370,142,708
SP16,G5,P13,24-03-2022 00:00,1505,66,72
SP25,G5,P21,01-03-2021 00:00,3521,236,221
SP09,G5,P19,06-05-2021 00:00,4137,231,180
SP18,G5,P04,15-02-2021 00:00,4739,108,297
SP17,G5,P09,24-09-2021 00:00,10661,17,1333
SP17,G5,P17,07-05-2021 00:00,3913,63,392
SP22,G5,P22,21-07-2021 00:00,3647,128,166
SP23,G5,P17,22-03-2021 00:00,2457,190,224
SP24,G5,P04,06-01-2021 00:00,3682,43,205
SP21,G5,P20,16-02-2022 00:00,6804,237,426
SP12,G5,P04,21-05-2021 00:00,777,14,44
SP15,G5,P10,31-08-2021 00:00,833,11,42
SP16,G5,P03,07-04-2021 00:00,2835,198,219
SP14,G5,P11,12-02-2021 00:00,126,297,7
SP03,G5,P05,30-08-2021 00:00,175,80,11
SP20,G5,P22,23-11-2021 00:00,10346,180,450
SP15,G5,P13,19-04-2021 00:00,14574,427,694
SP09,G5,P02,19-10-2021 00:00,10829,74,402
SP14,G5,P17,16-03-2021 00:00,8617,93,663
SP13,G5,P19,07-02-2022 00:00,4753,38,207
SP17,G5,P14,01-09-2021 00:00,7854,92,786
SP16,G5,P17,28-01-2021 00:00,14651,111,1127
SP07,G5,P14,29-10-2021 00:00,3983,4,443
SP15,G5,P18,27-10-2021 00:00,5705,123,571
SP11,G5,P06,13-01-2021 00:00,5124,211,342
SP15,G5,P15,01-09-2021 00:00,7497,160,300
SP02,G5,P14,27-10-2021 00:00,1785,90,179
SP16,G5,P12,08-04-2021 00:00,6335,76,254
SP06,G5,P13,04-01-2021 00:00,8141,398,388
SP23,G5,P07,12-07-2021 00:00,4970,164,217
SP20,G5,P10,21-07-2021 00:00,455,110,23
SP13,G5,P06,12-05-2021 00:00,819,190,59
SP12,G5,P12,25-01-2021 00:00,11424,57,457
SP23,G5,P14,19-05-2021 00:00,6580,138,940
SP09,G5,P05,26-01-2022 00:00,1225,182,73
SP12,G5,P21,10-03-2022 00:00,4032,109,252
SP17,G5,P22,19-08-2021 00:00,3059,162,133
SP01,G5,P12,06-12-2021 00:00,2422,1,97
SP13,G5,P02,13-07-2021 00:00,2583,64,96
SP03,G5,P04,08-03-2022 00:00,3773,105,252
SP05,G5,P15,05-02-2021 00:00,3297,69,123
SP12,G5,P08,28-10-2021 00:00,6076,276,553
SP04,G5,P04,11-05-2021 00:00,21,238,2
SP07,G5,P01,10-11-2021 00:00,2065,144,188
SP12,G5,P11,15-02-2022 00:00,49,161,3
SP05,G5,P19,18-11-2021 00:00,147,88,7
SP13,G5,P07,20-09-2021 00:00,14791,120,617
SP10,G5,P15,23-04-2021 00:00,6405,342,238
SP24,G5,P19,15-06-2021 00:00,5670,354,258
SP03,G5,P14,19-10-2021 00:00,7777,236,865
SP25,G5,P07,02-12-2021 00:00,6041,27,242
SP24,G5,P22,26-11-2021 00:00,91,243,5
SP04,G5,P22,27-08-2021 00:00,13090,54,524
SP04,G5,P18,29-01-2021 00:00,17220,92,1722
SP09,G5,P01,10-11-2021 00:00,1106,133,123
SP08,G5,P13,03-02-2021 00:00,10661,52,508
SP11,G5,P02,10-05-2021 00:00,532,218,21
SP19,G5,P14,25-05-2021 00:00,1729,185,217
SP18,G5,P06,04-06-2021 00:00,4592,472,307
SP09,G5,P03,15-03-2021 00:00,6524,3,466
SP11,G5,P07,04-03-2021 00:00,7945,178,318
SP19,G5,P20,25-11-2021 00:00,7322,83,431
SP06,G5,P02,07-12-2021 00:00,11284,39,434
SP15,G5,P05,20-09-2021 00:00,4480,106,249
SP04,G5,P07,19-04-2021 00:00,11564,150,503
SP18,G5,P15,08-12-2021 00:00,3871,29,155
SP24,G5,P07,01-04-2021 00:00,12621,23,505
SP23,G5,P04,12-04-2021 00:00,287,58,20
SP22,G5,P03,07-02-2022 00:00,3045,272,218
SP20,G5,P11,25-08-2021 00:00,16947,6,807
SP08,G5,P20,31-12-2021 00:00,8351,392,522
SP21,G5,P13,28-07-2021 00:00,8428,221,402
SP13,G5,P22,11-08-2021 00:00,11914,224,477
SP06,G5,P03,08-02-2021 00:00,8505,101,774
SP03,G5,P12,26-01-2022 00:00,6895,173,300
SP15,G5,P14,13-10-2021 00:00,10052,214,1117
SP04,G5,P10,15-01-2021 00:00,4102,106,228
SP06,G5,P12,29-01-2021 00:00,1589,188,73
SP16,G5,P19,18-03-2022 00:00,2296,23,100
SP06,G5,P19,12-02-2021 00:00,4564,196,218
SP24,G5,P17,21-01-2022 00:00,8344,178,835
SP14,G5,P20,20-07-2021 00:00,8372,48,493
SP06,G5,P11,13-05-2021 00:00,7007,132,369
SP22,G5,P06,04-03-2021 00:00,9065,143,534
SP02,G5,P11,07-09-2021 00:00,357,248,17
SP22,G5,P14,09-06-2021 00:00,3094,6,310
SP08,G5,P14,04-02-2021 00:00,6251,46,626
SP17,G5,P18,02-08-2021 00:00,1463,110,163
SP14,G5,P10,18-10-2021 00:00,1575,254,83
SP16,G5,P20,12-02-2021 00:00,7889,129,465
SP15,G5,P03,07-01-2021 00:00,1428,233,130
SP02,G5,P21,10-11-2021 00:00,7000,108,500
SP19,G5,P12,19-05-2021 00:00,4711,246,215
SP25,G5,P15,26-01-2022 00:00,6881,123,287
SP01,G5,P15,18-08-2021 00:00,16380,258,630
SP10,G5,P14,11-11-2021 00:00,6013,6,602
SP07,G5,P02,11-03-2021 00:00,10724,254,447
SP07,G5,P06,28-04-2021 00:00,35,10,3
SP04,G5,P08,08-01-2021 00:00,7049,84,588
SP15,G5,P11,08-07-2021 00:00,4942,144,248
SP14,G5,P02,02-02-2022 00:00,462,95,18
SP08,G5,P21,24-03-2021 00:00,4067,24,255
SP14,G5,P08,06-12-2021 00:00,4963,286,414
SP08,G5,P05,01-03-2022 00:00,952,193,56
SP13,G5,P15,21-09-2021 00:00,896,91,35
SP08,G5,P04,30-06-2021 00:00,5894,24,328
SP03,G5,P17,29-01-2021 00:00,1414,280,129
SP01,G5,P04,12-10-2021 00:00,2835,589,178
SP11,G5,P10,09-04-2021 00:00,4711,332,236
SP17,G5,P05,14-06-2021 00:00,518,23,33
SP11,G5,P03,08-04-2021 00:00,21,51,2
SP23,G5,P10,11-03-2021 00:00,2100,28,124
SP09,G5,P04,15-03-2021 00:00,8813,336,551
SP25,G5,P01,18-06-2021 00:00,1127,293,94
SP07,G5,P12,13-10-2021 00:00,6279,183,286
SP23,G5,P05,24-05-2021 00:00,9863,164,617
SP23,G5,P16,21-06-2021 00:00,1330,15,222
SP25,G5,P10,12-02-2021 00:00,3563,191,179
SP08,G5,P02,24-09-2021 00:00,5173,234,216
SP21,G5,P19,10-01-2022 00:00,868,254,40
SP14,G5,P21,26-04-2021 00:00,1449,371,112
SP13,G5,P11,15-10-2021 00:00,18872,419,994
SP24,G5,P05,04-03-2021 00:00,12481,30,735
SP02,G5,P06,13-12-2021 00:00,5712,214,381
SP09,G5,P14,09-06-2021 00:00,4823,162,689
SP12,G5,P19,10-11-2021 00:00,12068,36,575
SP23,G5,P11,23-12-2021 00:00,6475,109,295
SP22,G5,P01,16-02-2021 00:00,2303,108,256
SP12,G5,P05,16-07-2021 00:00,1498,476,84
SP25,G5,P18,02-11-2021 00:00,3031,137,304
SP20,G5,P16,14-02-2022 00:00,77,16,10
SP23,G5,P18,18-02-2022 00:00,5446,130,778
SP25,G5,P11,26-11-2021 00:00,973,24,49
SP07,G5,P21,02-02-2021 00:00,1071,284,83
SP24,G5,P11,08-11-2021 00:00,9905,359,496
SP06,G5,P06,23-04-2021 00:00,10500,183,657
SP06,G5,P05,22-06-2021 00:00,1169,140,74
SP12,G5,P16,08-06-2021 00:00,15288,127,2184
SP11,G5,P15,23-06-2021 00:00,5579,114,233
SP04,G5,P03,15-03-2022 00:00,3346,57,258
SP12,G5,P09,16-04-2021 00:00,4249,26,425
SP03,G5,P16,25-01-2021 00:00,9541,1,1591
SP02,G5,P13,06-09-2021 00:00,3906,52,206
SP10,G5,P09,20-04-2021 00:00,5229,191,581
SP02,G5,P15,07-03-2022 00:00,833,300,35
SP19,G5,P03,01-07-2021 00:00,5278,248,406
SP22,G5,P13,01-03-2021 00:00,1239,9,62
SP01,G5,P05,31-12-2021 00:00,2135,68,134
SP06,G5,P20,21-06-2021 00:00,6699,97,373
SP18,G5,P20,04-02-2022 00:00,4032,45,252
SP13,G5,P01,09-08-2021 00:00,6755,238,563
SP22,G5,P07,11-06-2021 00:00,6825,244,311
SP12,G5,P06,04-01-2022 00:00,5292,272,378
SP10,G5,P13,11-01-2021 00:00,4004,181,191
SP24,G5,P09,16-03-2021 00:00,721,82,91
SP14,G5,P01,17-06-2021 00:00,6867,169,625
